#x001,x002,x003,x004,x005,x006,x007,x008,x009,x010,x011,x012,x013,x014,x015,x016,x017,x018,x019,x020,x021,x022,x023,x024,x025,x026,x027,x028,x029,x030,x031,x032,x033,x034,x035,x036,x037,x038,x039,x040
1358.022949,304.225372,149.524350,123.782976,94.058609,81.922501,67.208001,64.718733,56.399003,49.907275,40.485228,39.053767,38.246291,36.909346,33.961078,33.621596,30.537915,28.837764,27.641089,27.346338,25.981782,22.536182,14.417990,12.797895,10.625440,9.454177,9.246502,9.165194,9.153045,7.388212,7.206682,5.844787,4.988108,3.811552,2.550099,1.659882,1.540434,0.787225,0.657335,0.494808
1318.248558,227.452084,104.351777,78.603439,77.533860,67.154913,54.931511,40.967577,39.799493,23.754265,22.221166,17.351355,16.791519,10.928435,9.766686,8.401452,7.473096,6.888593,4.700380,3.241322,-1.014317,-0.891855,-0.887306,-0.765034,-0.676980,-0.509348,-0.376186,-0.204856,-0.122850,-0.101364,-0.077586,-0.055051,-0.040463,0.004049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1412.802567,471.136692,311.596829,267.849836,127.147929,91.622952,89.187525,42.183269,36.142537,34.861475,33.499548,33.408377,31.068364,22.426183,13.066829,9.581629,9.368516,9.139143,8.994309,8.968553,4.725781,2.907598,2.888784,-1.149492,-1.145124,-0.873028,-0.779931,-0.619113,-0.615608,-0.481844,-0.470335,-0.444188,-0.417633,-0.264591,-0.250237,-0.173835,-0.160782,-0.132763,-0.077569,0.014431
1304.623069,167.045682,91.059957,75.900918,73.945033,48.213143,37.136707,20.754695,15.801176,9.671428,8.421565,7.465362,7.233250,6.866499,2.198388,-1.136458,-0.643367,-0.573147,-0.334461,-0.284119,-0.130690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1374.361462,358.050380,293.153301,122.506412,79.576428,58.265795,45.957741,35.913044,35.043186,30.881665,25.086055,25.065655,24.994321,24.918548,15.948432,8.313628,7.835306,4.480227,-0.905277,-0.829989,-0.826458,-0.825128,-0.823800,-0.790803,-0.774560,-0.475136,-0.407258,-0.193427,-0.136282,-0.134374,-0.127633,-0.125115,-0.124810,-0.119338,-0.051256,-0.049503,-0.046278,0.038860,0.030876,-0.030338
1345.063750,363.598294,258.800578,104.950861,69.950677,52.136546,44.498593,38.009186,33.329568,30.171308,28.403484,24.160161,23.229271,20.776249,14.825560,11.459724,11.339914,5.434320,-0.866879,-0.827044,-0.807658,-0.784121,-0.753240,-0.567563,-0.566794,-0.481376,-0.334405,-0.298617,-0.217914,-0.210094,-0.179707,0.145001,-0.131713,-0.119783,-0.118654,-0.082386,-0.074431,-0.045505,-0.020955,0.012573
1324.891501,333.892514,167.716150,92.201628,85.254333,69.303830,56.485631,47.538622,46.170293,33.686105,27.306787,26.921350,23.749315,22.486604,20.303158,19.843725,9.072175,7.162427,6.940604,6.282544,6.182143,4.370996,2.111081,-1.127123,-0.910084,-0.902748,-0.833249,-0.820371,-0.632344,-0.509580,-0.463157,-0.338439,-0.330099,-0.142709,-0.088895,-0.082627,-0.078359,-0.076922,-0.065639,-0.043488
1283.618010,219.960181,93.138627,65.084521,53.610976,48.686944,36.473989,27.532084,25.488068,23.765263,22.707102,20.227248,18.633776,9.832420,8.447328,7.287795,7.097666,3.350247,-1.196032,1.160072,-1.035862,-0.934326,-0.907101,-0.837168,-0.806557,-0.636093,-0.458301,-0.369226,-0.285021,-0.206677,-0.152109,-0.135173,-0.113327,-0.093867,-0.079734,-0.073967,-0.051279,-0.039674,0.013845,-0.011580
1317.494501,233.726598,119.242815,98.667892,76.654909,72.981698,70.720382,50.372264,46.564755,41.667499,28.428223,27.183706,19.273387,15.487420,14.273456,10.506899,9.493333,8.396379,7.506753,7.054170,6.466345,4.465339,3.669561,-1.007574,-0.905873,-0.862450,-0.821131,-0.589001,-0.523489,-0.468850,-0.459365,-0.309874,-0.242276,-0.176994,-0.154924,-0.074691,-0.067582,-0.055092,-0.037171,0.033292
3077.329101,2279.615752,1111.427288,337.964458,289.747880,121.124427,96.188082,76.239728,44.142785,40.595934,33.718899,28.173595,23.182328,22.440131,18.998912,11.800050,8.913157,8.768269,8.114585,6.815769,2.130736,-1.087797,-0.952574,-0.811824,-0.743106,-0.657120,-0.622234,-0.534063,-0.461451,-0.398091,-0.270962,-0.202246,-0.136460,-0.113040,-0.105291,-0.096750,-0.068847,0.062594,-0.057094,-0.025761
1415.416958,402.032320,303.560539,144.282802,113.164570,78.818063,71.351409,60.059068,52.746701,49.835272,48.879683,44.112187,41.637147,35.761296,25.104307,23.274620,22.119131,21.435633,20.974930,15.946998,14.414697,10.743144,9.838545,9.306825,9.075070,8.542750,8.162484,5.447564,5.164430,1.573855,-1.076236,-0.975594,-0.841349,-0.481875,-0.312164,-0.207657,-0.139795,-0.124654,-0.047622,0.005566
1404.991352,439.409186,321.531482,167.426987,103.237893,94.634197,71.539408,65.281566,56.588684,43.044068,40.563031,34.941381,32.585423,22.866014,20.335462,19.664806,10.047999,9.450212,9.068556,8.712753,7.350260,7.155102,7.010947,5.927451,2.875866,2.051666,-1.156919,-1.109137,-0.716181,-0.661812,-0.626066,-0.617966,-0.475511,-0.459454,-0.264437,-0.260497,-0.189922,-0.116289,-0.076284,-0.056219
6963.850348,1295.402329,355.691471,293.342483,118.865731,92.842668,68.571365,36.522426,35.044274,34.559861,33.070478,25.068361,24.747767,24.690119,23.552490,9.774911,9.354892,9.150444,6.646109,2.959016,-1.129694,-0.825120,-0.822380,-0.821269,-0.794852,-0.779706,-0.613533,-0.462359,-0.263911,-0.136497,-0.134043,-0.126445,-0.125500,-0.112510,-0.098071,-0.050553,-0.047291,-0.038918,0.035457,-0.021138
226.557461,116.067475,57.137853,50.182309,46.428564,44.301823,35.887472,30.143769,27.736792,23.374028,20.441607,19.967409,11.855275,11.387288,9.456062,7.100940,6.942004,6.302533,2.402962,2.015928,-1.195817,-1.142914,-0.910849,-0.905295,-0.799203,-0.635282,-0.616949,-0.495614,-0.465709,-0.413445,-0.255554,-0.118850,-0.089414,-0.086661,-0.083372,-0.080100,-0.069212,-0.066132,-0.052199,-0.044882
1315.676987,216.057645,93.796281,88.069713,77.376414,65.557377,39.332928,35.871911,30.632997,27.375617,26.405703,24.240640,9.926408,9.560230,8.740052,6.796437,6.321957,6.292930,5.938409,4.970059,2.077651,-1.230539,-0.906887,-0.821307,-0.820925,-0.620116,-0.582865,-0.473493,-0.333093,-0.329396,-0.264107,-0.210961,-0.143369,-0.055414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1301.696445,453.974028,171.508005,89.747340,70.627449,61.522035,53.263337,46.875435,35.057877,31.676232,26.541777,24.910147,23.740437,23.289487,13.776012,9.595848,9.020470,8.271511,7.734464,7.397177,4.055114,1.483456,-1.218954,-0.996292,-0.855219,-0.836943,-0.835662,-0.612893,-0.542040,-0.477772,-0.373478,-0.166132,-0.152169,-0.136547,-0.121049,-0.110260,-0.045195,-0.033651,-0.024366,0.023253
1395.303488,405.818765,337.823080,130.709566,95.600772,72.045414,50.710410,42.962963,32.708451,29.205119,26.811772,24.241383,22.518175,21.114907,15.346376,12.467471,10.497440,8.632912,7.498424,3.731506,3.698943,-0.991635,-0.984227,-0.883081,-0.856404,-0.838965,-0.824540,-0.403113,-0.165411,-0.162360,-0.150979,-0.130422,-0.118186,-0.094089,-0.069850,-0.056881,0.039926,0.036591,-0.031921,-0.021821
1413.119586,458.756343,358.910986,168.872786,107.209121,88.605789,52.736153,46.300314,42.288281,38.654044,26.744596,24.909074,22.854437,22.137985,21.602621,11.119872,9.064777,8.549795,8.180652,5.967880,4.002566,3.025934,1.283810,-1.222426,-1.057531,-0.974226,-0.820323,-0.774222,-0.740948,-0.605166,-0.444627,-0.296352,-0.281549,-0.268276,-0.076390,-0.071365,-0.070315,-0.068177,-0.065916,-0.061524
1308.348674,225.716900,88.631650,78.851247,59.728878,52.419927,41.218010,40.871588,36.035222,31.924284,27.861801,24.277349,23.308440,23.230731,22.789955,20.422306,10.414820,10.056837,5.780879,4.662211,1.207232,-1.087101,-0.984971,-0.847597,-0.843560,-0.838974,-0.790445,-0.496635,-0.483502,-0.368181,-0.159858,-0.152164,-0.142884,-0.134095,-0.106461,-0.054734,-0.040206,0.038671,-0.029838,-0.009327
181.800268,66.235010,47.190391,39.025387,36.769947,31.420717,27.418126,24.657754,23.781490,22.853819,17.714885,9.457749,7.376762,2.515087,-1.081117,-0.842319,-0.834476,-0.831537,-0.807160,-0.781688,-0.775143,-0.709767,-0.569275,-0.405339,-0.351955,-0.193752,-0.181009,-0.158521,-0.149998,-0.146391,-0.133086,-0.127443,-0.112680,0.085824,-0.063427,-0.058938,0.056353,-0.047188,0.036209,-0.020100
1320.223550,347.130512,259.314978,156.158043,100.397627,68.957004,47.805267,35.082321,34.276189,33.886012,30.787626,26.768239,13.907528,13.428993,11.975347,11.868853,8.296176,7.825100,4.629122,1.311334,-1.068708,-1.045286,-0.799168,-0.793389,-0.699517,-0.672120,-0.495996,-0.482888,-0.345767,-0.279053,-0.154222,-0.140617,-0.118890,-0.115912,-0.096891,-0.090120,-0.084625,-0.068306,0.068287,0.047448
1319.380021,410.182369,190.430358,105.839481,76.845519,63.827237,54.042497,41.601618,39.419140,37.594006,35.264008,31.292773,22.290080,18.921420,12.866155,10.930787,9.927392,9.467123,8.785780,7.663002,6.671226,6.448179,2.675021,2.454315,-1.217359,-1.141877,-0.798693,-0.676498,-0.652292,-0.615317,-0.560172,-0.469033,-0.397610,-0.353952,-0.267778,-0.149733,-0.138651,-0.111864,-0.078699,-0.040425
1326.312617,268.141680,120.385231,97.051185,86.775976,75.506679,69.131457,59.687275,40.882131,38.011223,35.586999,34.132911,33.048570,30.323616,29.155050,26.793896,22.966156,18.042134,13.437353,9.483376,9.077586,9.042701,8.719738,8.631392,8.330441,7.092024,6.248812,4.777205,3.477824,1.799413,1.729870,-1.025921,-0.942588,0.906316,-0.621429,-0.508202,-0.426621,-0.177147,-0.087737,-0.076771
1345.040433,262.052142,120.353972,114.855046,78.465958,74.418818,56.476255,53.593243,47.759363,36.338207,35.903623,33.516780,30.764500,29.777144,28.834949,26.882487,21.715865,20.776317,15.734527,14.797213,13.191326,12.023805,9.376289,5.048449,5.006194,4.830741,4.204424,2.875803,2.350641,2.219270,1.930129,-1.007995,-0.708401,-0.680401,-0.672101,-0.650964,-0.518369,-0.140746,-0.072106,-0.011479
1359.360535,368.754319,169.391452,100.831148,74.719858,49.762140,43.855875,38.400038,37.532344,27.895407,20.263121,18.940821,16.259863,10.615464,10.032408,9.714886,7.885629,6.881347,6.450360,2.457851,-1.152094,-1.011007,-0.874389,-0.763189,-0.691781,-0.657005,-0.617610,-0.565214,-0.441486,-0.384940,-0.352244,-0.187850,-0.169074,-0.139973,-0.127591,-0.100028,-0.098599,0.067553,-0.028805,0.007592
212.615231,89.343120,82.974793,57.448758,43.025356,37.244860,34.584827,29.030673,25.380970,20.874576,17.391973,15.319143,12.790269,11.376986,7.972086,7.687176,5.028841,4.793497,4.627654,-0.929468,-0.920297,-0.851091,-0.766678,-0.672787,-0.615494,-0.602057,-0.542698,-0.532600,-0.419807,-0.408873,-0.326830,-0.302532,-0.179805,-0.162750,-0.134359,-0.117618,-0.101266,-0.057835,-0.048661,-0.013285
1354.149770,389.024697,267.552739,129.686415,93.300800,88.905920,42.846807,36.022330,34.857987,33.418103,32.910455,31.262180,22.548939,13.031289,9.539321,9.386290,9.151261,9.044561,8.979790,4.762139,2.897171,2.891162,-1.149918,-1.145660,-0.871027,-0.774903,-0.618645,-0.617395,-0.484126,-0.476065,-0.456866,-0.423029,-0.267309,-0.251263,-0.189602,0.181281,-0.139630,-0.131944,-0.082338,-0.032488
1386.611499,407.505106,224.816191,125.861621,118.946642,93.216620,90.204619,82.080915,72.197542,69.337206,62.587661,42.126142,35.676955,34.758888,33.991195,33.479125,31.086194,30.446257,27.667021,26.146623,25.857231,21.971591,20.667972,9.311166,9.078371,8.839258,8.794780,8.723984,8.565244,8.461881,5.606172,5.337781,5.298548,3.567634,2.308285,1.874961,1.862971,-0.825969,-0.277304,0.072070
213.661288,117.096265,72.381332,48.887910,43.338180,34.914124,33.008107,27.287859,24.397278,23.649002,20.600955,13.112955,11.330866,9.381331,8.342453,7.855259,5.651791,2.455111,2.060846,-1.126711,-1.010041,-0.992291,-0.908187,-0.837458,-0.832767,-0.474836,-0.469833,-0.368037,-0.340668,-0.329082,-0.220529,-0.169846,-0.135098,-0.132270,-0.116707,-0.103569,-0.043417,-0.030979,0.028524,0.004887
1308.658079,353.911100,213.082747,112.484915,109.380777,96.817562,85.331322,66.445579,53.618519,47.363502,44.065298,41.380441,40.971014,38.742291,35.982347,34.507431,29.168294,26.585835,23.593479,23.007799,22.367069,14.471521,13.490592,13.273650,11.187738,10.413243,9.957050,9.196789,7.327584,7.019993,4.950385,3.898082,3.792781,2.912624,2.190196,0.815558,-0.662733,-0.507727,-0.438178,-0.385049
1299.760502,233.099404,113.164069,65.388765,61.494989,55.856400,48.700921,45.702939,38.045973,31.971628,29.431565,26.571212,25.406706,19.226686,16.105692,13.527929,12.345732,11.708973,9.947062,4.596822,3.132575,2.362470,1.259613,-1.045714,-1.015948,-0.970354,-0.732778,-0.633167,-0.553618,-0.489181,-0.173646,-0.152434,-0.114946,-0.098322,-0.084308,-0.073346,0.062304,-0.061359,-0.054081,0.009584
1374.382837,364.917574,228.077526,126.127997,95.051700,71.480055,54.922067,39.581797,38.775210,32.332865,30.803293,26.659912,25.907282,25.248320,24.205781,17.354867,9.825617,8.428183,7.204638,5.630526,4.493581,2.096883,-1.154873,-0.833164,-0.819519,-0.810377,-0.793533,-0.649406,-0.586405,-0.372514,-0.162214,-0.146884,-0.128486,-0.117789,-0.091943,-0.078139,-0.055276,-0.051288,-0.038434,0.006792
1464.447810,463.376671,300.473891,286.395980,156.455733,113.132491,102.137165,84.734385,73.293574,64.834584,41.120067,37.819033,35.613395,34.931480,34.469428,33.320103,32.931693,31.907613,28.173385,27.258134,26.922365,22.984798,22.521689,19.879405,19.150238,13.505355,10.204781,9.553788,8.731281,8.718333,8.659507,8.638594,8.542622,6.497930,4.025531,3.910731,3.041328,1.869697,1.860183,0.806860
208.364323,98.283057,80.056350,52.278392,42.291307,36.900326,31.866184,27.945888,27.836286,21.334301,17.291768,16.199780,13.030507,12.140782,8.206798,7.921043,7.768409,4.743771,4.701994,-0.918601,-0.916991,-0.775543,-0.668492,-0.644909,-0.623804,-0.576807,-0.534763,-0.534002,-0.374756,-0.326102,-0.316341,-0.306683,-0.251266,-0.152028,-0.144856,-0.104181,-0.086428,-0.062552,-0.051306,0.013144
1395.682554,440.843318,295.631712,167.596319,137.495780,86.871857,69.327277,65.752406,60.116586,57.717876,53.885610,50.303424,48.504869,43.523077,42.380599,34.775808,29.848223,29.562628,24.887827,23.197747,17.379900,16.377881,7.998643,7.810922,7.268943,7.209436,1.770979,1.698791,-1.163663,-1.154158,-0.879589,-0.574610,-0.572106,-0.440675,-0.378957,-0.373552,-0.158197,-0.135911,-0.059909,-0.055342
1350.005536,326.286135,154.380742,99.011716,85.265562,71.479515,54.197678,42.783867,38.895547,36.206065,30.953036,26.906127,25.052068,24.985602,16.299101,15.152579,10.060458,9.036947,7.406428,7.082166,4.778189,3.263795,2.112417,-1.139954,-0.978233,-0.867836,-0.823738,-0.806250,-0.570698,-0.382515,-0.363103,-0.150210,-0.140511,-0.124182,-0.113071,-0.091131,-0.072887,-0.046332,-0.042457,-0.017254
1400.933484,415.809477,259.754851,152.652792,105.393508,95.286286,89.284524,78.220758,70.638115,65.557550,37.296845,35.899532,35.609223,34.028512,33.825303,32.648026,31.586203,30.923844,30.187252,26.346598,25.801044,19.959951,11.394791,9.029019,8.976380,8.812367,8.736241,8.686766,8.620523,8.493022,8.447726,8.133167,7.307136,5.671730,5.349243,1.898270,1.877986,1.864411,1.848207,-0.521047
1325.294172,238.098607,119.144148,95.819582,87.107961,42.087474,38.548301,36.056424,33.988578,30.859796,29.215357,29.201753,28.739723,27.345602,12.653736,12.431261,6.107453,6.006605,5.806490,5.797366,5.532887,5.483176,4.564897,4.366548,-0.910785,-0.906833,-0.893022,-0.892759,-0.667978,-0.662668,-0.541196,-0.536974,-0.497228,-0.490009,-0.242046,-0.229638,-0.216028,-0.187618,-0.013608,-0.007146
1304.654620,423.389311,222.562401,107.007288,96.021605,76.029577,49.631607,41.068399,38.798626,35.560213,34.520834,30.035489,26.906652,23.606747,21.537255,18.960863,10.909293,10.267575,9.473843,9.333541,7.395757,6.058738,4.346327,2.579153,1.877578,-1.242825,-1.129164,0.959828,-0.865268,-0.836066,-0.619457,-0.579640,-0.435639,-0.374577,-0.330727,-0.267942,-0.175035,-0.140353,-0.068093,-0.061969
1317.358294,493.913868,388.451197,226.686889,113.305566,83.426746,81.319043,56.988685,43.381092,41.405448,39.031412,36.598567,35.640408,31.876480,24.035226,22.518558,11.143208,10.363695,9.796122,9.503170,9.349312,7.741442,6.525409,4.724646,4.197235,2.452814,1.637138,-1.195219,-1.133325,-1.083314,0.906267,-0.618788,-0.580490,-0.568999,-0.376083,-0.360920,-0.315708,-0.251453,-0.147457,-0.126723
1339.865517,412.312974,229.960943,124.702710,103.954134,86.435623,72.955627,54.815821,46.354616,44.888266,43.528131,41.543674,38.868833,36.368970,34.078654,31.223016,22.657638,16.555081,14.567707,11.225331,10.535386,9.841458,9.199674,6.414499,5.402432,4.764263,4.593597,1.565946,1.449426,-1.139136,-1.134122,-0.827468,-0.581866,-0.564811,-0.422995,-0.379001,-0.356509,-0.187960,-0.158998,-0.116814
1427.840363,461.296594,363.316724,174.728409,124.136596,76.620158,58.667980,55.779176,45.934191,38.501249,34.733304,27.803201,23.719207,22.371537,19.762288,18.401817,14.254807,12.386947,10.507846,8.699336,6.565612,3.656984,3.363625,-1.027936,-0.928501,-0.837715,-0.749079,-0.724840,-0.608362,-0.440009,-0.247055,-0.156900,-0.148858,-0.126075,-0.110819,-0.082704,-0.069986,0.062177,-0.035559,0.000126
1312.726208,244.977956,130.323065,95.187278,76.782644,74.090969,67.968804,56.190526,44.345162,37.266218,32.321665,31.877734,22.670083,19.577605,12.926078,11.608511,9.752849,9.439423,7.591636,7.200947,6.982924,5.429284,4.644194,1.663620,-1.215111,-0.993939,-0.941808,-0.754820,-0.639340,-0.495357,-0.453446,-0.433754,-0.369585,-0.317595,-0.195445,-0.167834,-0.086314,-0.073758,-0.071705,-0.059613
1291.940489,209.129716,105.930209,74.903227,51.816196,48.695080,42.894645,32.692911,28.490538,24.622489,23.025515,20.461390,19.623350,16.216684,11.997521,8.124856,7.130397,6.048652,4.258611,2.225059,1.299210,-1.187087,-1.038355,-0.907023,-0.904974,-0.829897,-0.800519,-0.495130,-0.458417,-0.206479,-0.180073,-0.154437,-0.107361,-0.097077,-0.079281,-0.072569,-0.067458,-0.057332,0.034350,-0.008927
1436.715676,470.153873,289.800908,168.142302,119.817114,113.415241,81.394968,76.677273,67.779633,57.105988,53.214933,51.580093,50.460471,47.260347,46.104903,35.049759,34.274907,33.657743,29.101462,26.771869,26.219937,25.383679,24.501810,24.414483,24.273125,17.777157,8.873131,8.825083,8.742423,7.538023,7.358005,7.317689,7.246251,5.388801,5.293536,3.713140,3.369178,1.528830,1.455359,1.438130
1316.876730,223.474925,103.912911,93.137181,63.230148,50.716524,45.818157,40.700842,37.521960,34.058969,30.859529,28.276376,23.794138,21.626320,20.991502,18.523903,14.172339,12.097477,11.027834,9.185230,8.480088,7.370102,5.023204,2.902283,2.603685,1.897978,-1.061572,-0.936574,-0.838090,-0.629441,-0.620587,-0.423411,-0.397643,-0.317193,-0.292768,-0.258060,-0.134279,-0.108784,-0.044158,-0.017952
1385.169258,402.354849,295.975717,260.329957,255.376053,122.853418,67.493322,54.196882,52.117626,43.397652,41.808057,27.662370,23.545576,23.457899,21.136021,13.266868,10.620278,10.381879,8.808497,6.265716,1.924627,-1.055569,-0.974876,-0.966846,-0.839356,-0.831040,-0.482116,-0.441138,-0.354585,-0.304374,-0.235019,-0.201450,-0.137981,-0.135899,-0.111952,-0.106576,-0.054044,0.030371,-0.027361,0.011873
1308.289946,253.813381,105.925943,100.819716,81.811212,69.773126,45.326199,39.320567,35.110619,34.695525,33.711261,32.625020,28.474067,20.776720,11.633446,10.177705,9.880664,9.405879,9.338066,9.064521,6.829736,3.896387,2.751031,2.505463,-1.256271,-1.184590,1.116601,-1.086989,-0.620314,-0.617853,-0.562890,-0.536709,-0.485006,-0.353555,-0.318172,-0.269354,-0.248015,-0.153632,-0.143704,-0.076853
1322.901739,326.127592,149.739682,81.351002,77.424603,53.366658,38.591970,34.053711,31.059825,27.427474,26.056194,25.674005,25.024856,22.834863,16.787498,11.445098,11.355132,6.726324,3.676771,1.365666,-1.126325,-0.939302,-0.876960,-0.821412,-0.820042,-0.795042,-0.580660,-0.473109,-0.218211,-0.142514,-0.130426,-0.126472,-0.114743,-0.077643,-0.072914,-0.068702,-0.063179,-0.049775,-0.011174,-0.001434
1356.651377,383.122292,176.095775,91.012449,83.368815,69.283587,62.903082,56.037058,55.432338,52.378424,44.427146,37.606555,24.147687,21.087942,19.204784,17.496758,17.000605,16.845004,10.389311,10.298072,8.252286,3.076853,2.038928,-0.970958,-0.893855,-0.889769,-0.862730,-0.817417,-0.476204,-0.435881,-0.139537,-0.116397,-0.103310,-0.097069,-0.082093,-0.071052,-0.057574,-0.042751,-0.037192,-0.000094
1344.775577,443.083673,355.051550,182.925479,100.234075,74.558802,62.319713,49.192904,44.958396,39.999627,36.551850,35.252892,26.405497,21.115244,13.322965,10.394922,9.999968,9.768657,7.404592,7.170001,6.620704,6.153455,2.534754,2.472960,-1.151858,-1.143422,-0.878804,-0.815288,-0.570763,-0.569633,-0.511766,-0.471791,-0.368433,-0.361629,-0.171183,-0.145343,-0.125917,-0.079149,-0.063542,-0.024248
1303.653546,237.292044,100.409699,99.467123,52.455804,44.007649,42.580477,42.023032,32.975028,32.825233,23.203477,21.385367,21.028159,19.373049,17.220869,16.961853,5.623287,4.630881,4.536779,4.234825,3.864704,3.761739,-1.009618,-0.990518,-0.965773,-0.930874,-0.913598,-0.590311,-0.560553,-0.555910,-0.119034,-0.084860,-0.082677,-0.082280,-0.077223,-0.073496,-0.065822,-0.060677,-0.058087,-0.024103
232.294784,90.927138,62.992804,49.702835,42.709819,37.141155,30.680747,29.635101,27.900583,23.395387,22.359209,20.367768,9.754950,9.307834,9.103785,8.539013,7.040033,2.873200,2.633667,-1.075261,-1.060500,-0.845092,-0.836615,-0.764124,-0.734445,-0.565757,-0.562334,-0.507161,-0.370135,-0.351071,-0.173018,-0.157508,-0.142259,-0.131112,-0.124651,-0.112000,-0.056389,0.038294,-0.033965,0.009288
1335.203578,248.159792,126.425123,89.569904,81.703393,70.689275,69.579497,60.254892,52.746554,39.529966,36.688645,24.054069,23.745272,23.466418,23.271350,10.129412,8.430832,8.093454,7.847240,7.171043,6.945080,4.653591,4.556775,-1.017310,-0.972664,-0.844822,-0.843077,-0.840678,-0.628161,-0.159857,-0.144590,-0.135919,-0.135087,-0.130339,-0.099765,-0.050266,-0.035216,-0.031507,0.025222,0.021299
1421.414141,443.437739,301.678721,138.527373,121.180970,93.704612,89.958185,79.646089,66.278934,61.144578,50.230288,49.060826,42.244374,41.351765,38.826118,36.903710,35.909321,31.420534,29.919362,28.367571,23.876780,18.812713,18.306160,17.364399,16.942965,14.491411,10.683241,10.096827,9.444937,9.312306,8.899439,6.894130,6.624260,6.338979,5.419921,3.800131,2.922361,2.105373,1.431341,1.129435
1307.191124,257.229906,120.919039,100.586150,86.970479,69.818380,62.996924,45.862011,45.208343,35.153246,34.747888,34.221423,32.736343,28.482959,24.406611,20.745013,11.576162,9.873069,9.690499,9.410125,9.346584,6.815782,4.607452,3.886510,2.506512,-1.256803,-1.185257,1.113765,-0.788194,-0.620033,-0.617655,-0.536728,-0.484952,-0.426071,-0.360336,-0.270198,-0.245591,-0.233492,-0.152557,-0.090247
1500.825643,528.446527,338.618871,313.130420,267.202989,250.425437,233.192489,78.428289,60.286631,55.545732,48.798886,40.703379,39.819727,37.821255,34.783303,32.419407,31.554410,31.279821,28.355497,26.052143,24.967561,21.896134,21.053724,10.837271,10.739579,10.511545,10.452588,10.217964,9.958836,-0.458143,-0.418757,-0.410520,-0.407782,-0.400393,-0.393538,-0.375436,-0.329544,-0.327953,-0.314963,-0.294085
1414.676461,433.183624,292.341762,148.484074,96.960638,94.988315,86.522217,70.796757,66.021822,56.865198,55.864385,36.043753,35.026333,33.747589,33.562552,32.663762,30.609953,30.190151,22.738135,16.770812,15.795186,15.198317,13.473386,9.118797,8.907535,8.754502,8.669546,8.504418,8.415896,8.227623,4.890739,1.888247,1.869312,1.843642,-0.900628,-0.669500,-0.390163,-0.321567,-0.144536,-0.018225
1374.681862,368.417476,292.450185,114.020024,76.716743,65.940577,58.154650,52.961426,44.067009,43.100789,26.435115,23.522739,21.968484,15.080899,13.361916,13.279393,10.454418,10.351085,9.432754,7.805689,-0.918623,-0.906404,-0.867048,-0.857845,-0.835642,-0.834771,-0.595028,-0.160506,-0.148896,-0.144429,-0.125182,-0.108561,-0.086566,-0.082094,-0.074485,-0.048558,-0.027853,-0.021320,-0.011753,-0.006902
1329.257750,213.381273,106.394088,84.599027,62.494292,50.884167,43.941065,43.245125,35.569914,26.392559,26.094518,22.912674,20.989913,17.525160,14.031901,12.822890,12.435373,7.557504,4.853325,3.163408,2.943069,2.715425,-1.009727,-0.989883,-0.911604,-0.868824,-0.807939,-0.648825,-0.455463,-0.363608,-0.217661,-0.145230,-0.134695,-0.111783,-0.080189,-0.071711,-0.068128,-0.055218,-0.016321,-0.006245
1314.062004,368.531838,266.038117,122.593933,82.197173,53.556658,37.512651,33.654262,32.088429,27.774452,26.731962,26.448096,25.273400,24.687991,16.440937,16.097879,7.802560,3.526813,3.239203,-0.889693,-0.820076,-0.819194,-0.810567,-0.809031,-0.789034,-0.622148,-0.479413,-0.267346,-0.146022,-0.126367,-0.113643,-0.103101,-0.099692,-0.094527,-0.066756,-0.056573,-0.052485,-0.049541,0.026508,-0.019514
1390.262053,406.724197,334.416029,172.669801,116.223098,85.960298,64.925697,50.794101,39.371301,35.342049,33.324212,32.778879,30.346360,28.325904,23.637375,17.089880,10.570602,9.333015,9.035237,8.989337,6.653587,4.620385,2.829947,1.558147,-1.106620,-1.057538,-0.979085,-0.844084,-0.677299,-0.568453,-0.563575,-0.350965,-0.340669,-0.163152,-0.140048,-0.127366,-0.121002,-0.051936,-0.044130,-0.014705
1374.553565,370.409808,280.198381,150.012229,73.661460,66.694789,57.359436,54.915487,43.600915,34.709297,32.880685,24.247700,22.648285,18.417727,13.646571,10.478931,9.506744,8.395829,6.167714,5.433066,1.510457,-1.174387,-0.975740,-0.893018,-0.836995,-0.733388,-0.723978,-0.557416,-0.391305,-0.345223,-0.315270,-0.253363,-0.208286,-0.146256,-0.137271,-0.100271,-0.081975,-0.050579,0.020598,-0.004067
1347.411931,351.167677,146.879520,92.445974,85.551173,73.205405,69.024442,35.438427,33.940014,32.222407,28.018843,26.977241,22.605947,18.146897,9.530929,9.413254,9.186882,8.744688,6.917692,6.261615,6.226682,4.748972,2.902750,-1.145566,-0.908080,-0.826478,-0.821840,-0.667060,-0.617553,-0.541678,-0.471068,-0.340460,-0.329782,-0.304334,-0.263624,-0.157055,-0.136023,-0.074950,0.009177,-0.007736
